(24358.0, 4300, 2600, 152),
(22724.0, 4300, 2600, 153),
(26971.0, 4300, 2600, 154),
(26330.0, 4300, 2600, 158),
(26329.0, 4300, 2600, 159),
(26336.0, 4300, 2600, 164),
(28615.0, 4300, 2600, 165),
(22679.0, 4300, 2600, 168),
(26391.0, 4300, 2600, 169),
(22662.0, 4300, 2600, 170),
(26574.0, 4300, 2600, 171),
(22681.0, 4300, 2600, 172),
(38885.0, 4300, 2600, 173),
(26584.0, 4300, 2600, 176),
(22679.0, 4300, 2600, 177),
(26580.0, 4300, 2600, 178),
(37928.25, 4300, 2600, 179),
(26582.0, 4300, 2600, 180),
(22661.0, 4300, 2600, 181),
(26578.0, 4300, 2600, 182),
(40712.75, 4300, 2600, 186),
(39817.75, 4300, 2600, 187),
(26574.0, 4300, 2600, 188),
(22433.0, 4300, 2600, 151),
(24358.0, 4300, 2600, 152),
(22724.0, 4300, 2600, 153),
(26971.0, 4300, 2600, 154),
(26330.0, 4300, 2600, 158),
(26329.0, 4300, 2600, 159),
(26336.0, 4300, 2600, 164),
(28615.0, 4300, 2600, 165),
(22679.0, 4300, 2600, 168),
(26377.0, 4300, 2600, 169),
(22662.0, 4300, 2600, 170),
(26574.0, 4300, 2600, 171),
(22681.0, 4300, 2600, 172),
(37930.0, 4300, 2600, 173),
(26584.0, 4300, 2600, 176),
(22665.0, 4300, 2600, 177),
(26580.0, 4300, 2600, 178),
(37947.0, 4300, 2600, 179),
(26582.0, 4300, 2600, 180),
(22661.0, 4300, 2600, 181),
(26578.0, 4300, 2600, 182),
(39772.25, 4300, 2600, 186),
(38854.25, 4300, 2600, 187),
(26574.0, 4300, 2600, 188),
(38849.25, 4300, 2700, 150),
(1279684.5, 4300, 2700, 151),
(22411.0, 4300, 2700, 151),
(26968.0, 4300, 2700, 153),
(38835.0, 4300, 2700, 157),
(1277733.5, 4300, 2700, 158),
(26326.0, 4300, 2700, 158),
(41619.75, 4300, 2700, 162),
(1352584.75, 4300, 2700, 163),
(41588.5, 4300, 2700, 164),
(665641.25, 4300, 2700, 165),
(28615.0, 4300, 2700, 165),
(39987.75, 4300, 2700, 167),
(1420666.75, 4300, 2700, 168),
(22677.0, 4300, 2700, 168),
(22663.0, 4300, 2700, 170),
(26575.0, 4300, 2700, 171),
(38836.0, 4300, 2700, 172),
(43585.5, 4300, 2700, 176),
(1366114.0, 4300, 2700, 177),
(22659.0, 4300, 2700, 177),
(39781.25, 4300, 2700, 178),
(39790.5, 4300, 2700, 179),
(22662.0, 4300, 2700, 180),
(26575.0, 4300, 2700, 181),
(39789.75, 4300, 2700, 185),
(1330295.75, 4300, 2700, 186),
(52618.0, 4300, 2700, 186),
(26574.0, 4300, 2700, 188),
(40689.75, 4300, 2700, 190),
(1382797.5, 4300, 2700, 151),
(22411.0, 4300, 2700, 151),
(26968.0, 4300, 2700, 153),
(42535.5, 4300, 2700, 157),
(1338568.5, 4300, 2700, 158),
(26326.0, 4300, 2700, 158),
(48056.25, 4300, 2700, 162),
(1392806.75, 4300, 2700, 163),
(53164.25, 4300, 2700, 164),
(712618.5, 4300, 2700, 165),
(28615.0, 4300, 2700, 165),
(37955.0, 4300, 2700, 167),
(1341708.5, 4300, 2700, 168),
(22659.0, 4300, 2700, 168),
(22681.0, 4300, 2700, 170),
(26575.0, 4300, 2700, 171),
(39792.0, 4300, 2700, 172),
(38923.75, 4300, 2700, 176),
(1282343.0, 4300, 2700, 177),
(22659.0, 4300, 2700, 177),
(37942.0, 4300, 2700, 178),
