<Offset into main = 5537>
<Offset to target instruction = 111098>
<Difference = 111098 - 5537 = 105561>
<Return out of main; trigger lower = 111230>

0 34 0x00000000 0xf14020f3 M csrrs         x1, mhartid, x0
11376 45770 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11377 45775 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11378 45778 0x00000710 0x00271713 M slli          x14, x2, 2
11379 45780 0x00000714 0x00e68733 M add           x14, x14, x13
11380 45782 0x00000718 0x00f707b3 M add           x15, x15, x14
11381 45801 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11382 45803 0x00000720 0x00078613 M addi          x12, x0, 0
11383 45808 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11384 45813 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11385 45815 0x0000072c 0x00001737 M lui           x14, 0x00001000
11386 45817 0x00000730 0x72470713 M addi          x14, x4, 1828
11387 45819 0x00000734 0x00c70733 M add           x14, x12, x14
11388 45824 0x00000738 0x00074703 M lbu           x14, 14(x14)
11389 45829 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11390 45832 0x00000740 0x00269693 M slli          x13, x2, 2
11391 45834 0x00000744 0x00d606b3 M add           x13, x13, x12
11392 45836 0x00000748 0x00f687b3 M add           x15, x15, x13
11393 45842 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11394 45847 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11395 45849 0x00000754 0x00178793 M addi          x15, x1, 1
11396 45855 0x00000758 0xfef40723 M sb            x8, -18(x15)
11397 45860 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11398 45862 0x00000760 0x00300793 M addi          x15, x3, 3
11399 45866 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11400 45873 0x00000704 0xfee44703 M lbu           x14, -18(x8)
11401 45878 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11402 45883 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11403 45886 0x00000710 0x00271713 M slli          x14, x2, 2
11404 45888 0x00000714 0x00e68733 M add           x14, x14, x13
11405 45890 0x00000718 0x00f707b3 M add           x15, x15, x14
11406 45895 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11407 45897 0x00000720 0x00078613 M addi          x12, x0, 0
11408 45902 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11409 45907 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11410 45909 0x0000072c 0x00001737 M lui           x14, 0x00001000
11411 45911 0x00000730 0x72470713 M addi          x14, x4, 1828
11412 45913 0x00000734 0x00c70733 M add           x14, x12, x14
11413 45932 0x00000738 0x00074703 M lbu           x14, 14(x14)
11414 45937 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11415 45940 0x00000740 0x00269693 M slli          x13, x2, 2
11416 45942 0x00000744 0x00d606b3 M add           x13, x13, x12
11417 45944 0x00000748 0x00f687b3 M add           x15, x15, x13
11418 45950 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11419 45955 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11420 45957 0x00000754 0x00178793 M addi          x15, x1, 1
11421 45963 0x00000758 0xfef40723 M sb            x8, -18(x15)
11422 45968 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11423 45970 0x00000760 0x00300793 M addi          x15, x3, 3
11424 45973 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11425 45978 0x00000768 0xfef44783 M lbu           x15, -17(x8)
11426 45980 0x0000076c 0x00178793 M addi          x15, x1, 1
11427 45986 0x00000770 0xfef407a3 M sb            x8, -17(x15)
11428 45991 0x00000774 0xfef44703 M lbu           x14, -18(x8)
11429 45993 0x00000778 0x00300793 M addi          x15, x3, 3
11430 45997 0x0000077c 0xf8e7f0e3 M bgeu          x14, x15, -127
11431 46005 0x000006fc 0xfe040723 M sb            x8, -18(x0)
11432 46009 0x00000700 0x05c0006f M jal           x0, 92
11433 46016 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11434 46018 0x00000760 0x00300793 M addi          x15, x3, 3
11435 46022 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11436 46029 0x00000704 0xfee44703 M lbu           x14, -18(x8)
11437 46034 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11438 46039 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11439 46042 0x00000710 0x00271713 M slli          x14, x2, 2
11440 46044 0x00000714 0x00e68733 M add           x14, x14, x13
11441 46046 0x00000718 0x00f707b3 M add           x15, x15, x14
11442 46065 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11443 46067 0x00000720 0x00078613 M addi          x12, x0, 0
11444 46072 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11445 46077 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11446 46079 0x0000072c 0x00001737 M lui           x14, 0x00001000
11447 46081 0x00000730 0x72470713 M addi          x14, x4, 1828
11448 46083 0x00000734 0x00c70733 M add           x14, x12, x14
11449 46102 0x00000738 0x00074703 M lbu           x14, 14(x14)
11450 46107 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11451 46110 0x00000740 0x00269693 M slli          x13, x2, 2
11452 46112 0x00000744 0x00d606b3 M add           x13, x13, x12
11453 46114 0x00000748 0x00f687b3 M add           x15, x15, x13
11454 46120 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11455 46125 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11456 46127 0x00000754 0x00178793 M addi          x15, x1, 1
11457 46133 0x00000758 0xfef40723 M sb            x8, -18(x15)
11458 46138 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11459 46140 0x00000760 0x00300793 M addi          x15, x3, 3
11460 46144 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11461 46151 0x00000704 0xfee44703 M lbu           x14, -18(x8)
11462 46156 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11463 46161 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11464 46164 0x00000710 0x00271713 M slli          x14, x2, 2
11465 46166 0x00000714 0x00e68733 M add           x14, x14, x13
11466 46168 0x00000718 0x00f707b3 M add           x15, x15, x14
11467 46187 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11468 46189 0x00000720 0x00078613 M addi          x12, x0, 0
11469 46194 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11470 46199 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11471 46201 0x0000072c 0x00001737 M lui           x14, 0x00001000
11472 46203 0x00000730 0x72470713 M addi          x14, x4, 1828
11473 46205 0x00000734 0x00c70733 M add           x14, x12, x14
11474 46210 0x00000738 0x00074703 M lbu           x14, 14(x14)
11475 46215 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11476 46218 0x00000740 0x00269693 M slli          x13, x2, 2
11477 46220 0x00000744 0x00d606b3 M add           x13, x13, x12
11478 46222 0x00000748 0x00f687b3 M add           x15, x15, x13
11479 46228 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11480 46233 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11481 46235 0x00000754 0x00178793 M addi          x15, x1, 1
11482 46241 0x00000758 0xfef40723 M sb            x8, -18(x15)
11483 46246 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11484 46248 0x00000760 0x00300793 M addi          x15, x3, 3
11485 46252 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11486 46259 0x00000704 0xfee44703 M lbu           x14, -18(x8)
11487 46264 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11488 46269 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11489 46272 0x00000710 0x00271713 M slli          x14, x2, 2
11490 46274 0x00000714 0x00e68733 M add           x14, x14, x13
11491 46276 0x00000718 0x00f707b3 M add           x15, x15, x14
11492 46281 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11493 46283 0x00000720 0x00078613 M addi          x12, x0, 0
11494 46288 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11495 46293 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11496 46295 0x0000072c 0x00001737 M lui           x14, 0x00001000
11497 46297 0x00000730 0x72470713 M addi          x14, x4, 1828
11498 46299 0x00000734 0x00c70733 M add           x14, x12, x14
11499 46304 0x00000738 0x00074703 M lbu           x14, 14(x14)
11500 46309 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11501 46312 0x00000740 0x00269693 M slli          x13, x2, 2
11502 46314 0x00000744 0x00d606b3 M add           x13, x13, x12
11503 46316 0x00000748 0x00f687b3 M add           x15, x15, x13
11504 46322 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11505 46327 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11506 46329 0x00000754 0x00178793 M addi          x15, x1, 1
11507 46335 0x00000758 0xfef40723 M sb            x8, -18(x15)
11508 46340 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11509 46342 0x00000760 0x00300793 M addi          x15, x3, 3
11510 46346 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11511 46353 0x00000704 0xfee44703 M lbu           x14, -18(x8)
11512 46358 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11513 46363 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11514 46366 0x00000710 0x00271713 M slli          x14, x2, 2
11515 46368 0x00000714 0x00e68733 M add           x14, x14, x13
11516 46370 0x00000718 0x00f707b3 M add           x15, x15, x14
11517 46375 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11518 46377 0x00000720 0x00078613 M addi          x12, x0, 0
11519 46382 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11520 46387 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11521 46389 0x0000072c 0x00001737 M lui           x14, 0x00001000
11522 46391 0x00000730 0x72470713 M addi          x14, x4, 1828
11523 46393 0x00000734 0x00c70733 M add           x14, x12, x14
11524 46398 0x00000738 0x00074703 M lbu           x14, 14(x14)
11525 46403 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11526 46406 0x00000740 0x00269693 M slli          x13, x2, 2
11527 46408 0x00000744 0x00d606b3 M add           x13, x13, x12
11528 46410 0x00000748 0x00f687b3 M add           x15, x15, x13
11529 46416 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11530 46421 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11531 46423 0x00000754 0x00178793 M addi          x15, x1, 1
11532 46429 0x00000758 0xfef40723 M sb            x8, -18(x15)
11533 46434 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11534 46436 0x00000760 0x00300793 M addi          x15, x3, 3
11535 46439 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11536 46444 0x00000768 0xfef44783 M lbu           x15, -17(x8)
11537 46446 0x0000076c 0x00178793 M addi          x15, x1, 1
11538 46452 0x00000770 0xfef407a3 M sb            x8, -17(x15)
11539 46457 0x00000774 0xfef44703 M lbu           x14, -18(x8)
11540 46459 0x00000778 0x00300793 M addi          x15, x3, 3
11541 46462 0x0000077c 0xf8e7f0e3 M bgeu          x14, x15, -127
11542 46464 0x00000780 0x00000013 M addi          x0, x0, 0
11543 46466 0x00000784 0x00000013 M addi          x0, x0, 0
11544 46471 0x00000788 0x02c12083 M lw            x1, 33(x2)
11545 46476 0x0000078c 0x02812403 M lw            x8, 40(x2)
11546 46478 0x00000790 0x03010113 M addi          x2, x16, 48
11547 46482 0x00000794 0x00008067 M jalr          x0, x0, 0
11548 46489 0x00000c38 0xfdc42503 M lw            x10, -54(x8)
11549 46493 0x00000c3c 0xb5dff0ef M jal           x1, -1188
11550 46497 0x00000798 0xfd010113 M addi          x2, x16, -48
11551 46503 0x0000079c 0x02112623 M sw            x2, 44(x1)
11552 46509 0x000007a0 0x02812423 M sw            x2, 40(x8)
11553 46511 0x000007a4 0x03010413 M addi          x8, x16, 48
11554 46517 0x000007a8 0xfca42e23 M sw            x8, -36(x10)
11555 46522 0x000007ac 0xfdc42783 M lw            x15, -49(x8)
11556 46527 0x000007b0 0x0017c783 M lbu           x15, 15(x15)
11557 46533 0x000007b4 0xfef407a3 M sb            x8, -17(x15)
11558 46538 0x000007b8 0xfdc42783 M lw            x15, -49(x8)
11559 46543 0x000007bc 0x0057c703 M lbu           x14, 14(x15)
11560 46548 0x000007c0 0xfdc42783 M lw            x15, -49(x8)
11561 46554 0x000007c4 0x00e780a3 M sb            x15, 1(x14)
11562 46559 0x000007c8 0xfdc42783 M lw            x15, -49(x8)
11563 46564 0x000007cc 0x0097c703 M lbu           x14, 14(x15)
11564 46569 0x000007d0 0xfdc42783 M lw            x15, -49(x8)
11565 46575 0x000007d4 0x00e782a3 M sb            x15, 5(x14)
11566 46580 0x000007d8 0xfdc42783 M lw            x15, -49(x8)
11567 46585 0x000007dc 0x00d7c703 M lbu           x14, 14(x15)
11568 46590 0x000007e0 0xfdc42783 M lw            x15, -49(x8)
11569 46596 0x000007e4 0x00e784a3 M sb            x15, 9(x14)
11570 46601 0x000007e8 0xfdc42783 M lw            x15, -49(x8)
11571 46606 0x000007ec 0xfef44703 M lbu           x14, -18(x8)
11572 46612 0x000007f0 0x00e786a3 M sb            x15, 13(x14)
11573 46617 0x000007f4 0xfdc42783 M lw            x15, -49(x8)
11574 46622 0x000007f8 0x0027c783 M lbu           x15, 15(x15)
11575 46628 0x000007fc 0xfef407a3 M sb            x8, -17(x15)
11576 46633 0x00000800 0xfdc42783 M lw            x15, -49(x8)
11577 46638 0x00000804 0x00a7c703 M lbu           x14, 14(x15)
11578 46643 0x00000808 0xfdc42783 M lw            x15, -49(x8)
11579 46649 0x0000080c 0x00e78123 M sb            x15, 2(x14)
11580 46654 0x00000810 0xfdc42783 M lw            x15, -49(x8)
11581 46659 0x00000814 0xfef44703 M lbu           x14, -18(x8)
11582 46665 0x00000818 0x00e78523 M sb            x15, 10(x14)
11583 46670 0x0000081c 0xfdc42783 M lw            x15, -49(x8)
11584 46675 0x00000820 0x0067c783 M lbu           x15, 15(x15)
11585 46681 0x00000824 0xfef407a3 M sb            x8, -17(x15)
11586 46686 0x00000828 0xfdc42783 M lw            x15, -49(x8)
11587 46691 0x0000082c 0x00e7c703 M lbu           x14, 14(x15)
11588 46696 0x00000830 0xfdc42783 M lw            x15, -49(x8)
11589 46702 0x00000834 0x00e78323 M sb            x15, 6(x14)
11590 46707 0x00000838 0xfdc42783 M lw            x15, -49(x8)
11591 46712 0x0000083c 0xfef44703 M lbu           x14, -18(x8)
11592 46718 0x00000840 0x00e78723 M sb            x15, 14(x14)
11593 46723 0x00000844 0xfdc42783 M lw            x15, -49(x8)
11594 46728 0x00000848 0x0037c783 M lbu           x15, 15(x15)
11595 46734 0x0000084c 0xfef407a3 M sb            x8, -17(x15)
11596 46739 0x00000850 0xfdc42783 M lw            x15, -49(x8)
11597 46744 0x00000854 0x00f7c703 M lbu           x14, 14(x15)
11598 46749 0x00000858 0xfdc42783 M lw            x15, -49(x8)
11599 46755 0x0000085c 0x00e781a3 M sb            x15, 3(x14)
11600 46760 0x00000860 0xfdc42783 M lw            x15, -49(x8)
11601 46765 0x00000864 0x00b7c703 M lbu           x14, 14(x15)
11602 46770 0x00000868 0xfdc42783 M lw            x15, -49(x8)
11603 46776 0x0000086c 0x00e787a3 M sb            x15, 15(x14)
11604 46781 0x00000870 0xfdc42783 M lw            x15, -49(x8)
11605 46786 0x00000874 0x0077c703 M lbu           x14, 14(x15)
11606 46791 0x00000878 0xfdc42783 M lw            x15, -49(x8)
11607 46797 0x0000087c 0x00e785a3 M sb            x15, 11(x14)
11608 46802 0x00000880 0xfdc42783 M lw            x15, -49(x8)
11609 46807 0x00000884 0xfef44703 M lbu           x14, -18(x8)
11610 46813 0x00000888 0x00e783a3 M sb            x15, 7(x14)
11611 46815 0x0000088c 0x00000013 M addi          x0, x0, 0
11612 46820 0x00000890 0x02c12083 M lw            x1, 33(x2)
11613 46825 0x00000894 0x02812403 M lw            x8, 40(x2)
11614 46827 0x00000898 0x03010113 M addi          x2, x16, 48
11615 46831 0x0000089c 0x00008067 M jalr          x0, x0, 0
11616 46838 0x00000c40 0xfdc42503 M lw            x10, -54(x8)
11617 46842 0x00000c44 0xcd9ff0ef M jal           x1, -808
11618 46846 0x0000091c 0xfd010113 M addi          x2, x16, -48
11619 46852 0x00000920 0x02112623 M sw            x2, 44(x1)
11620 46858 0x00000924 0x02812423 M sw            x2, 40(x8)
11621 46860 0x00000928 0x03010413 M addi          x8, x16, 48
11622 46866 0x0000092c 0xfca42e23 M sw            x8, -36(x10)
11623 46872 0x00000930 0xfe0407a3 M sb            x8, -17(x0)
11624 46876 0x00000934 0x2a00006f M jal           x0, 672
11625 46883 0x00000bd4 0xfef44703 M lbu           x14, -18(x8)
11626 46885 0x00000bd8 0x00300793 M addi          x15, x3, 3
11627 46889 0x00000bdc 0xd4e7fee3 M bgeu          x14, x15, -675
11628 46896 0x00000938 0xfef44783 M lbu           x15, -17(x8)
11629 46901 0x0000093c 0xfdc42703 M lw            x14, -50(x8)
11630 46904 0x00000940 0x00279793 M slli          x15, x2, 2
11631 46906 0x00000944 0x00f707b3 M add           x15, x15, x14
11632 46911 0x00000948 0x0007c783 M lbu           x15, 15(x15)
11633 46917 0x0000094c 0xfef40723 M sb            x8, -18(x15)
11634 46922 0x00000950 0xfef44783 M lbu           x15, -17(x8)
11635 46927 0x00000954 0xfdc42703 M lw            x14, -50(x8)
11636 46930 0x00000958 0x00279793 M slli          x15, x2, 2
11637 46932 0x0000095c 0x00f707b3 M add           x15, x15, x14
11638 46937 0x00000960 0x0007c703 M lbu           x14, 14(x15)
11639 46942 0x00000964 0xfef44783 M lbu           x15, -17(x8)
11640 46947 0x00000968 0xfdc42683 M lw            x13, -51(x8)
11641 46950 0x0000096c 0x00279793 M slli          x15, x2, 2
11642 46952 0x00000970 0x00f687b3 M add           x15, x15, x13
11643 46957 0x00000974 0x0017c783 M lbu           x15, 15(x15)
11644 46959 0x00000978 0x00f747b3 M xor           x15, x15, x14
11645 46961 0x0000097c 0x0ff7f713 M andi          x14, x31, 255
11646 46966 0x00000980 0xfef44783 M lbu           x15, -17(x8)
11647 46971 0x00000984 0xfdc42683 M lw            x13, -51(x8)
11648 46974 0x00000988 0x00279793 M slli          x15, x2, 2
11649 46976 0x0000098c 0x00f687b3 M add           x15, x15, x13
11650 46981 0x00000990 0x0027c783 M lbu           x15, 15(x15)
11651 46983 0x00000994 0x00f747b3 M xor           x15, x15, x14
11652 46985 0x00000998 0x0ff7f713 M andi          x14, x31, 255
11653 46990 0x0000099c 0xfef44783 M lbu           x15, -17(x8)
11654 46995 0x000009a0 0xfdc42683 M lw            x13, -51(x8)
11655 46998 0x000009a4 0x00279793 M slli          x15, x2, 2
11656 47000 0x000009a8 0x00f687b3 M add           x15, x15, x13
11657 47005 0x000009ac 0x0037c783 M lbu           x15, 15(x15)
11658 47007 0x000009b0 0x00f747b3 M xor           x15, x15, x14
11659 47013 0x000009b4 0xfef406a3 M sb            x8, -19(x15)
11660 47018 0x000009b8 0xfef44783 M lbu           x15, -17(x8)
11661 47023 0x000009bc 0xfdc42703 M lw            x14, -50(x8)
11662 47026 0x000009c0 0x00279793 M slli          x15, x2, 2
11663 47028 0x000009c4 0x00f707b3 M add           x15, x15, x14
11664 47033 0x000009c8 0x0007c703 M lbu           x14, 14(x15)
11665 47038 0x000009cc 0xfef44783 M lbu           x15, -17(x8)
11666 47043 0x000009d0 0xfdc42683 M lw            x13, -51(x8)
11667 47046 0x000009d4 0x00279793 M slli          x15, x2, 2
11668 47048 0x000009d8 0x00f687b3 M add           x15, x15, x13
11669 47053 0x000009dc 0x0017c783 M lbu           x15, 15(x15)
11670 47055 0x000009e0 0x00f747b3 M xor           x15, x15, x14
11671 47061 0x000009e4 0xfef40623 M sb            x8, -20(x15)
11672 47066 0x000009e8 0xfec44783 M lbu           x15, -17(x8)
11673 47068 0x000009ec 0x00078513 M addi          x10, x0, 0
